,city,job_title,company_name,location,summary,salary
479,Washington+DC,Software Engineer - Defense & Intelligence,Elder Research Inc,"Arlington, VA 22201","Youwill work closely with data scientists, business consultants, other softwareengineers, and the system users to create and deploy applications thathelp the...",Nothing_found
480,Washington+DC,Data Scientist,Deloitte,"Arlington, VA 22209","Gathering data from both information systems and personal interactions How you’ll grow At Deloitte, our professional development plan focuses on helping people...",Nothing_found
481,Boulder,Data Scientist,"Partner's Consulting, Inc.","Denver, CO","We are looking for a Data Scientist that will help our client discover the information hidden in vast amounts of data, and help them make smarter decisions to...",Nothing_found
482,Boulder,Senior Data/Research Scientist,Pearson,"Centennial, CO","Data structures, data representation, data cleaning, data governance, and research database design\. We are looking for a highly motivated, collaborative data...",Nothing_found
483,Boulder,ETL Engineer,Charis Hammond,"Denver, CO 80022","Define the overall BI data architecture, including ETL processes, data marts, and data lakes. You will be working with data scientists and engineering teams in...",Nothing_found
484,Boulder,Senior Data Analyst,Backflip Studios,"Boulder, CO 80301","This position reports to the Director of Data and is under the guidance of the Lead Data Scientist. Backflip Studios, a mobile game developer and publisher...",Nothing_found
485,Boulder,Associate Data Scientist,IMM,"Boulder, CO 80302",Are you data curious? Generate clear and concise data visualizations. Craft stories based on data that intertwine all facets of the client?s and IMM?s business...,Nothing_found
486,Boulder,Sr. Data Scientist,Oracle,"Boulder, CO",Experience presenting experimental findings to people who are not Data Scientists or ML experts. Familiarity with data visualization tools....,Nothing_found
487,Boulder,"Senior Manager, Data Science",Oracle,"Broomfield, CO",Team of data scientists. Other data scientists as methodology is developed and deployed. You will be leading a team of highly qualified data scientists...,Nothing_found
488,Boulder,Data Science Analyst (Intern),xentity corporation,"Golden, CO","But you want to do it on actual interesting problems and be mentored by true data scientists, computer scientists, geospatial architects, agile project managers...",Nothing_found
489,Boulder,Intern - Clinical Data Management & Analysis 2017-122,"SomaLogic, Inc.","Boulder, CO 80301",Help with data cleaning. Assist in defining data dictionary. Help with building out data management documents to ensure a standardized approach to clinical data...,Nothing_found
490,Boulder,Intern - Clinical Data Management & Analysis,"Somalogic, Inc.","Boulder, CO 80301",Help with data cleaning. Assist in defining data dictionary. Help with building out data management documents to ensure a standardized approach to clinical data...,Nothing_found
491,Boulder,Market Research Analyst,E source,"Boulder, CO","Analyze data and identify key findings. Experience with SPSS, Qualtrics, PowerPoint, and data visualization tools is preferred....",Nothing_found
492,Boulder,Software Engineer/Programmer II,UCAR,"Boulder, CO","And interact with users, scientists and data providers to build user centered products. Integrate technology within complex data information systems;...",Nothing_found
493,Boulder,"Senior Backend Engineer, DataRobot Labs",DataRobot,"Boulder, CO","Passion for algorithms and manipulating data. As a part of a small team that includes engineers and data scientists, you’ll be working on prototyping and then...",Nothing_found
494,Boulder,"Director, Product Development",Altisource,"Denver, CO","This person will also be leading a team of Product Owners and Data Scientist locally, creating a method of collaboration between the development work locally...",Nothing_found
495,Boulder,Data Scientist,Predictive Science,United States,This is a freelance data scientist position who will work with other senior data scientists to consult with executives and data scientists who are a part of the...,Nothing_found
496,Boulder,Data Scientist,Predictive Science,United States,This is a freelance data scientist position who will work with other senior data scientists to consult with executives and data scientists who are a part of the...,Nothing_found
497,Boulder,"Director, Product Development",Altisource,"Denver, CO","This person will also be leading a team of Product Owners and Data Scientist locally, creating a method of collaboration between the development work locally...",Nothing_found
498,Boulder,ETL Engineer,Charis Hammond,"Denver, CO 80022","Define the overall BI data architecture, including ETL processes, data marts, and data lakes. You will be working with data scientists and engineering teams in...",Nothing_found
499,Boulder,STATISTICAL ANALYST II,State of Colorado Job Opportunities,"Denver, CO","Under general supervision, analyze diverse data for workforce trends including benefit utilization claims data and enrollment data....","$4,460 - $6,529 a month"
500,Boulder,Engineer Associate-Space Systems (660023),Ball Aerospace,"Boulder, CO","Our team of more than 3,000 engineers, scientists, technicians and support staff drives all the achievements at Ball Aerospace....",Nothing_found
501,Boulder,Scientist I,National Center for Atmospheric Research,"Boulder, CO 80301","Experience with airborne field deployment data and/or instrumentation. Interacting with scientists throughout EOL, NCAR, and the broader community;...",Nothing_found
502,Boulder,Data Science Analyst,xentity corporation,"Denver, CO","We are looking for data analysts, data wranglers, data scientists with excellent leadership, technical, and subject matter expertise qualities....",Nothing_found
503,Boulder,Executive Director of Accountability & Data Analysis,State of Colorado Job Opportunities,"Denver, CO","Experience managing data systems, accountability measures, and reporting; Demonstrated commitment to using data to improve student outcomes;...","$9,667 - $10,417 a month"
504,Boulder,PD Scientist II-Downstream,KBI Biopharma,"Boulder, CO","Conceptualizes and proposes process development and manufacturing based on process data. Executes process characterization, technology transfer to commercial...",Nothing_found
505,Boulder,Internship (Summer) Transportation Data and Advanced Vehicle Analysis,National Renewable Energy Laboratory,"Golden, CO","Application of travel survey methods, statistical analysis, data expansion and quality control processes to individual and vehicle travel data....",Nothing_found
506,Boulder,Scientist-Software Engineer (ADX003-17),ArcherDX,"Boulder, CO",Demonstrated ability to create data visualizations; The commercial “Scientist - Software Engineer” position is responsible for development of software...,Nothing_found
507,Boulder,Principal Data Scientist,SpotX,"Westminster, CO",We are seeking a talented Principal Data Scientist who can contribute brilliantly to our team. Build machine learning or statistical models to discover...,Nothing_found
508,Boulder,Public Health Assistant,Convergys,"Denver, CO","This position provides patient care treatments including discontinuing IV's and restraint monitoring, and collects patient data including vital signs, weights,...",Nothing_found
509,Boulder,Senior Data/Research Scientist,Pearson,"Centennial, CO","Data structures, data representation, data cleaning, data governance, and research database design\. We are looking for a highly motivated, collaborative data...",Nothing_found
510,Boulder,Data Scientist,"Partner's Consulting, Inc.","Denver, CO","We are looking for a Data Scientist that will help our client discover the information hidden in vast amounts of data, and help them make smarter decisions to...",Nothing_found
